api_name op_name file_path
tf.raw_ops.MergeV2Checkpoints MergeV2Checkpoints /home/sjy/code/tensorflow/tensorflow/core/kernels/save_restore_v2_ops.cc
tf.raw_ops.Mfcc MfccOp /home/sjy/code/tensorflow/tensorflow/core/kernels/mfcc_op.cc
tf.raw_ops.Min ReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reduction_ops_common.cc
tf.raw_ops.Minimum BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.MirrorPad MirrorPadOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/mirror_pad_op.cc
tf.raw_ops.MirrorPadGrad MirrorPadGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/mirror_pad_op.cc
tf.raw_ops.Mod BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Mul BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.MulNoNan BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.MultiDeviceIterator MultiDeviceIteratorHandleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/multi_device_iterator_ops.cc
tf.raw_ops.MultiDeviceIteratorFromStringHandle MultiDeviceIteratorFromStringHandleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/multi_device_iterator_ops.cc
tf.raw_ops.Multinomial StatefulMultinomialOp /home/sjy/code/tensorflow/tensorflow/core/kernels/multinomial_op.cc
tf.raw_ops.MutableDenseHashTable LookupTableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/lookup_table_op.cc
tf.raw_ops.MutableDenseHashTableV2 LookupTableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/lookup_table_op.cc
tf.raw_ops.MutableHashTable LookupTableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/lookup_table_op.cc
tf.raw_ops.MutableHashTableOfTensors LookupTableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/lookup_table_op.cc
tf.raw_ops.MutableHashTableOfTensorsV2 LookupTableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/lookup_table_op.cc
tf.raw_ops.MutableHashTableV2 LookupTableOp /home/sjy/code/tensorflow/tensorflow/core/kernels/lookup_table_op.cc
tf.raw_ops.NcclAllReduce NcclAllReduceOpKernel /home/sjy/code/tensorflow/tensorflow/core/kernels/nccl_ops.cc
tf.raw_ops.NcclBroadcast NcclStubKernel /home/sjy/code/tensorflow/tensorflow/core/kernels/nccl_ops.cc
tf.raw_ops.NcclReduce NcclStubKernel /home/sjy/code/tensorflow/tensorflow/core/kernels/nccl_ops.cc
tf.raw_ops.Ndtri UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.NearestNeighbors NearestNeighborsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/clustering_ops.cc
tf.raw_ops.Neg UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.NextAfter BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.NextIteration NextIterationOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.NoOp NoOp /home/sjy/code/tensorflow/tensorflow/core/kernels/no_op.cc
tf.raw_ops.NonDeterministicInts NonDeterministicIntsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/stateful_random_ops.cc
tf.raw_ops.NonMaxSuppression NonMaxSuppressionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/non_max_suppression_op.cc
tf.raw_ops.NonMaxSuppressionV2 NonMaxSuppressionV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/image/non_max_suppression_op.cc
tf.raw_ops.NonMaxSuppressionV3 NonMaxSuppressionV3Op /home/sjy/code/tensorflow/tensorflow/core/kernels/image/non_max_suppression_op.cc
tf.raw_ops.NonMaxSuppressionV4 NonMaxSuppressionV4Op /home/sjy/code/tensorflow/tensorflow/core/kernels/image/non_max_suppression_op.cc
tf.raw_ops.NonMaxSuppressionV5 NonMaxSuppressionV5Op /home/sjy/code/tensorflow/tensorflow/core/kernels/image/non_max_suppression_op.cc
tf.raw_ops.NonMaxSuppressionWithOverlaps NonMaxSuppressionWithOverlapsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/non_max_suppression_op.cc
tf.raw_ops.NotEqual BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.NthElement NthElementOp /home/sjy/code/tensorflow/tensorflow/core/kernels/nth_element_op.cc
tf.raw_ops.OneHot OneHotOp /home/sjy/code/tensorflow/tensorflow/core/kernels/one_hot_op.cc
tf.raw_ops.OneShotIterator OneShotIteratorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/iterator_ops.cc
tf.raw_ops.OnesLike OnesLikeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/constant_op.cc
tf.raw_ops.OptionalNone OptionalNoneOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/optional_ops.cc
tf.raw_ops.OrderedMapClear MapClearOp /home/sjy/code/tensorflow/tensorflow/core/kernels/map_stage_op.cc
tf.raw_ops.OrderedMapIncompleteSize MapIncompleteSizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/map_stage_op.cc
tf.raw_ops.OrderedMapPeek MapPeekOp /home/sjy/code/tensorflow/tensorflow/core/kernels/map_stage_op.cc
tf.raw_ops.OrderedMapSize MapSizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/map_stage_op.cc
tf.raw_ops.OrderedMapUnstage MapUnstageOp /home/sjy/code/tensorflow/tensorflow/core/kernels/map_stage_op.cc
tf.raw_ops.OrderedMapUnstageNoKey MapUnstageNoKeyOp /home/sjy/code/tensorflow/tensorflow/core/kernels/map_stage_op.cc
tf.raw_ops.Pack PackOp /home/sjy/code/tensorflow/tensorflow/core/kernels/pack_op.cc
tf.raw_ops.Pad PadOp /home/sjy/code/tensorflow/tensorflow/core/kernels/pad_op.cc
tf.raw_ops.PadV2 PadOp /home/sjy/code/tensorflow/tensorflow/core/kernels/pad_op.cc
tf.raw_ops.PaddingFIFOQueue PaddingFIFOQueueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/padding_fifo_queue_op.cc
tf.raw_ops.PaddingFIFOQueueV2 PaddingFIFOQueueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/padding_fifo_queue_op.cc
tf.raw_ops.ParallelConcat FailureKernel /home/sjy/code/tensorflow/tensorflow/core/kernels/inplace_ops.cc
tf.raw_ops.ParameterizedTruncatedNormal ParameterizedTruncatedNormalOp /home/sjy/code/tensorflow/tensorflow/core/kernels/parameterized_truncated_normal_op.cc
tf.raw_ops.ParseTensor ParseTensorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/parse_tensor_op.cc
tf.raw_ops.Placeholder PlaceholderOp /home/sjy/code/tensorflow/tensorflow/core/kernels/constant_op.cc
tf.raw_ops.PlaceholderWithDefault IdentityOp /home/sjy/code/tensorflow/tensorflow/core/kernels/identity_op.cc
tf.raw_ops.Polygamma BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.PopulationCount PopulationCountOp /home/sjy/code/tensorflow/tensorflow/core/kernels/population_count_op.cc
tf.raw_ops.Pow BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.PreventGradient IdentityOp /home/sjy/code/tensorflow/tensorflow/core/kernels/identity_op.cc
tf.raw_ops.PrintV2 PrintV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/logging_ops.cc
tf.raw_ops.PriorityQueue PriorityQueueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/priority_queue_op.cc
tf.raw_ops.PriorityQueueV2 PriorityQueueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/priority_queue_op.cc
tf.raw_ops.Prod ReductionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reduction_ops_common.cc
tf.raw_ops.Qr QrOp /home/sjy/code/tensorflow/tensorflow/core/kernels/linalg/qr_op_impl.cc
tf.raw_ops.QuantizeAndDequantizeV2 QuantizeAndDequantizeV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/quantize_and_dequantize_op.cc
tf.raw_ops.QuantizeAndDequantizeV3 QuantizeAndDequantizeV3Op /home/sjy/code/tensorflow/tensorflow/core/kernels/quantize_and_dequantize_op.cc
tf.raw_ops.QuantizeAndDequantizeV4 QuantizeAndDequantizeV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/quantize_and_dequantize_op.cc
tf.raw_ops.QuantizeAndDequantizeV4Grad QuantizeAndDequantizeV4GradientOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantize_and_dequantize_op.cc
tf.raw_ops.QuantizeDownAndShrinkRange QuantizeDownAndShrinkRangeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantize_down_and_shrink_range.cc
tf.raw_ops.QuantizeV2 QuantizeV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/quantize_op.cc
tf.raw_ops.QuantizedAdd QuantizedAddOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_add_op.cc
tf.raw_ops.QuantizedAvgPool QuantizedAvgPoolingOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_pooling_ops.cc
tf.raw_ops.QuantizedBatchNormWithGlobalNormalization QuantizedBatchNormOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_batch_norm_op.cc
tf.raw_ops.QuantizedBiasAdd QuantizedBiasAddOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_bias_add_op.cc
tf.raw_ops.QuantizedConcat QuantizedConcatOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_concat_op.cc
tf.raw_ops.QuantizedConv2D QuantizedConv2DOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_conv_ops.cc
tf.raw_ops.QuantizedInstanceNorm QuantizedInstanceNorm /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_instance_norm.cc
tf.raw_ops.QuantizedMatMul QuantizedMatMulOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_matmul_op.cc
tf.raw_ops.QuantizedMaxPool QuantizedMaxPoolingOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_pooling_ops.cc
tf.raw_ops.QuantizedMul QuantizedMulOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_mul_op.cc
tf.raw_ops.QuantizedRelu QuantizedReluOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_activation_ops.cc
tf.raw_ops.QuantizedRelu6 QuantizedRelu6Op /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_activation_ops.cc
tf.raw_ops.QuantizedReshape QuantizedReshapeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_reshape_op.cc
tf.raw_ops.QuantizedResizeBilinear QuantizedResizeBilinearOp /home/sjy/code/tensorflow/tensorflow/core/kernels/quantized_resize_bilinear_op.cc
tf.raw_ops.QueueClose QueueCloseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/queue_op.cc
tf.raw_ops.QueueDequeue DequeueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/queue_op.cc
tf.raw_ops.QueueDequeueMany DequeueManyOp /home/sjy/code/tensorflow/tensorflow/core/kernels/queue_op.cc
tf.raw_ops.QueueDequeueUpTo DequeueUpToOp /home/sjy/code/tensorflow/tensorflow/core/kernels/queue_op.cc
tf.raw_ops.QueueIsClosed QueueIsClosedOp /home/sjy/code/tensorflow/tensorflow/core/kernels/queue_op.cc
tf.raw_ops.QueueSize QueueSizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/queue_op.cc
tf.raw_ops.RFFT FFTCPU /home/sjy/code/tensorflow/tensorflow/core/kernels/fft_ops.cc
tf.raw_ops.RFFT2D FFTCPU /home/sjy/code/tensorflow/tensorflow/core/kernels/fft_ops.cc
tf.raw_ops.RFFT3D FFTCPU /home/sjy/code/tensorflow/tensorflow/core/kernels/fft_ops.cc
tf.raw_ops.RGBToHSV RGBToHSVOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/colorspace_op.cc
tf.raw_ops.RaggedBincount RaggedBincountOp /home/sjy/code/tensorflow/tensorflow/core/kernels/bincount_op.cc
tf.raw_ops.RaggedCountSparseOutput RaggedCount /home/sjy/code/tensorflow/tensorflow/core/kernels/count_ops.cc
tf.raw_ops.RaggedGather RaggedGatherOp /home/sjy/code/tensorflow/tensorflow/core/kernels/ragged_gather_op.cc
tf.raw_ops.RaggedRange RaggedRangeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/ragged_range_op.cc
tf.raw_ops.RaggedTensorToSparse RaggedTensorToSparseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/ragged_tensor_to_sparse_kernel.cc
tf.raw_ops.RaggedTensorToTensor RaggedTensorToTensorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/ragged_tensor_to_tensor_op.cc
tf.raw_ops.RaggedTensorToVariant RaggedTensorToVariantOp /home/sjy/code/tensorflow/tensorflow/core/kernels/ragged_tensor_to_variant_op.cc
tf.raw_ops.RandomDataset RandomDatasetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/experimental/random_dataset_op.cc
tf.raw_ops.RandomGamma RandomGammaOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_op.cc
tf.raw_ops.RandomGammaGrad BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.RandomIndexShuffle RandomIndexShuffleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_index_shuffle_ops.cc
tf.raw_ops.RandomPoissonV2 RandomPoissonOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_poisson_op.cc
tf.raw_ops.RandomShuffle RandomShuffleOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_shuffle_op.cc
tf.raw_ops.RandomShuffleQueue RandomShuffleQueueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_shuffle_queue_op.cc
tf.raw_ops.RandomShuffleQueueV2 RandomShuffleQueueOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_shuffle_queue_op.cc
tf.raw_ops.RandomStandardNormal PhiloxRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_op.cc
tf.raw_ops.RandomUniform PhiloxRandomOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_op.cc
tf.raw_ops.RandomUniformInt RandomUniformIntOp /home/sjy/code/tensorflow/tensorflow/core/kernels/random_op.cc
tf.raw_ops.Range RangeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sequence_ops.cc
tf.raw_ops.RangeDataset RangeDatasetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/data/range_dataset_op.cc
tf.raw_ops.Rank RankOp /home/sjy/code/tensorflow/tensorflow/core/kernels/shape_ops.cc
tf.raw_ops.ReadFile ReadFileOp /home/sjy/code/tensorflow/tensorflow/core/kernels/whole_file_read_ops.cc
tf.raw_ops.ReaderNumRecordsProduced ReaderNumRecordsProducedOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.ReaderNumWorkUnitsCompleted ReaderNumWorkUnitsCompletedOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.ReaderRead ReaderReadOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.ReaderReadUpTo ReaderReadUpToOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.ReaderReset ReaderResetOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.ReaderRestoreState ReaderRestoreStateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.ReaderSerializeState ReaderSerializeStateOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reader_ops.cc
tf.raw_ops.Real UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.RealDiv BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Reciprocal UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.ReciprocalGrad SimpleBinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.RecordInput RecordInputOp /home/sjy/code/tensorflow/tensorflow/core/kernels/record_input_op.cc
tf.raw_ops.Recv RecvOp /home/sjy/code/tensorflow/tensorflow/core/kernels/sendrecv_ops.cc
tf.raw_ops.ReduceJoin ReduceJoinOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reduce_join_op.cc
tf.raw_ops.RefEnter EnterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.RefExit ExitOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.RefIdentity IdentityOp /home/sjy/code/tensorflow/tensorflow/core/kernels/identity_op.cc
tf.raw_ops.RefMerge MergeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.RefNextIteration NextIterationOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.RefSelect RefSelectOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.RefSwitch SwitchOp /home/sjy/code/tensorflow/tensorflow/core/kernels/control_flow_ops.cc
tf.raw_ops.RegexFullMatch RegexFullMatchOp /home/sjy/code/tensorflow/tensorflow/core/kernels/regex_full_match_op.cc
tf.raw_ops.RegexReplace RegexReplaceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/regex_replace_op.cc
tf.raw_ops.Relu ReluOp /home/sjy/code/tensorflow/tensorflow/core/kernels/relu_op.cc
tf.raw_ops.Relu6 Relu6Op /home/sjy/code/tensorflow/tensorflow/core/kernels/relu_op.cc
tf.raw_ops.Relu6Grad Relu6GradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/relu_op.cc
tf.raw_ops.ReluGrad ReluGradOp /home/sjy/code/tensorflow/tensorflow/core/kernels/relu_op.cc
tf.raw_ops.RequantizationRange RequantizationRangeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/requantization_range_op.cc
tf.raw_ops.Requantize RequantizeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/requantize.cc
tf.raw_ops.Reshape ReshapeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reshape_op.cc
tf.raw_ops.ResizeArea ResizeAreaOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_area_op.cc
tf.raw_ops.ResizeBicubic ResizeBicubicOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_bicubic_op.cc
tf.raw_ops.ResizeBicubicGrad ResizeBicubicOpGrad /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_bicubic_op.cc
tf.raw_ops.ResizeBilinear ResizeBilinearOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_bilinear_op.cc
tf.raw_ops.ResizeBilinearGrad ResizeBilinearOpGrad /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_bilinear_op.cc
tf.raw_ops.ResizeNearestNeighbor ResizeNearestNeighborOp /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_nearest_neighbor_op.cc
tf.raw_ops.ResizeNearestNeighborGrad ResizeNearestNeighborOpGrad /home/sjy/code/tensorflow/tensorflow/core/kernels/image/resize_nearest_neighbor_op.cc
tf.raw_ops.ResourceConditionalAccumulator ResourceConditionalAccumulatorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/conditional_accumulator_op.cc
tf.raw_ops.Restore RestoreOp /home/sjy/code/tensorflow/tensorflow/core/kernels/restore_op.cc
tf.raw_ops.RestoreSlice RestoreSliceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/restore_op.cc
tf.raw_ops.RestoreV2 RestoreV2 /home/sjy/code/tensorflow/tensorflow/core/kernels/save_restore_v2_ops.cc
tf.raw_ops.Reverse ReverseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reverse_op.cc
tf.raw_ops.ReverseSequence ReverseSequenceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/reverse_sequence_op.cc
tf.raw_ops.ReverseV2 ReverseV2Op /home/sjy/code/tensorflow/tensorflow/core/kernels/reverse_op.cc
tf.raw_ops.RightShift BinaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Rint UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.RiscAbs RiscAbsOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_abs_op.cc
tf.raw_ops.RiscAdd RiscAddOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_add_op.cc
tf.raw_ops.RiscBinaryArithmetic RiscBinaryArithmeticOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_binary_arithmetic_op.cc
tf.raw_ops.RiscBinaryComparison RiscBinaryComparisonOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_binary_comparison_op.cc
tf.raw_ops.RiscBitcast RiscBitcastOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_bitcast_op.cc
tf.raw_ops.RiscBroadcast RiscBroadcastOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_broadcast_op.cc
tf.raw_ops.RiscCast RiscCastOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_cast_op.cc
tf.raw_ops.RiscCeil RiscCeilOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_ceil_op.cc
tf.raw_ops.RiscCholesky RiscCholeskyOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_cholesky_op.cc
tf.raw_ops.RiscConcat RiscConcatOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_concat_op.cc
tf.raw_ops.RiscCondition RiscConditionOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_condition_op.cc
tf.raw_ops.RiscConv RiscConvOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_conv_op.cc
tf.raw_ops.RiscCos RiscCosOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_cos_op.cc
tf.raw_ops.RiscDiv RiscDivOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_div_op.cc
tf.raw_ops.RiscDot RiscDotOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_dot_op.cc
tf.raw_ops.RiscExp RiscExpOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_exp_op.cc
tf.raw_ops.RiscFft RiscFftOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_fft_op.cc
tf.raw_ops.RiscFloor RiscFloorOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_floor_op.cc
tf.raw_ops.RiscGather RiscGatherOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_gather_op.cc
tf.raw_ops.RiscImag RiscImagOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_imag_op.cc
tf.raw_ops.RiscIsFinite RiscIsFiniteOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_is_finite_op.cc
tf.raw_ops.RiscLog RiscLogOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_log_op.cc
tf.raw_ops.RiscLogicalAnd RiscLogicalAndOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_logical_and_op.cc
tf.raw_ops.RiscLogicalNot RiscLogicalNotOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_logical_not_op.cc
tf.raw_ops.RiscLogicalOr RiscLogicalOrOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_logical_or_op.cc
tf.raw_ops.RiscMax RiscMaxOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_max_op.cc
tf.raw_ops.RiscMin RiscMinOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_min_op.cc
tf.raw_ops.RiscMul RiscMulOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_mul_op.cc
tf.raw_ops.RiscNeg RiscNegOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_neg_op.cc
tf.raw_ops.RiscPad RiscPadOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_pad_op.cc
tf.raw_ops.RiscPool RiscPoolOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_pool_op.cc
tf.raw_ops.RiscPow RiscPowOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_pow_op.cc
tf.raw_ops.RiscRandomUniform RiscRandomUniformOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_random_uniform_op.cc
tf.raw_ops.RiscReal RiscRealOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_real_op.cc
tf.raw_ops.RiscReduce RiscReduceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_reduce_op.cc
tf.raw_ops.RiscRem RiscRemOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_rem_op.cc
tf.raw_ops.RiscReshape RiscReshapeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_reshape_op.cc
tf.raw_ops.RiscReverse RiscReverseOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_reverse_op.cc
tf.raw_ops.RiscScatter RiscScatterOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_scatter_op.cc
tf.raw_ops.RiscShape RiscShapeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_shape_op.cc
tf.raw_ops.RiscSign RiscSignOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_sign_op.cc
tf.raw_ops.RiscSlice RiscSliceOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_slice_op.cc
tf.raw_ops.RiscSort RiscSortOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_sort_op.cc
tf.raw_ops.RiscSqueeze RiscSqueezeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_squeeze_op.cc
tf.raw_ops.RiscTranspose RiscTransposeOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_transpose_op.cc
tf.raw_ops.RiscTriangularSolve RiscTriangularSolveOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_triangular_solve_op.cc
tf.raw_ops.RiscUnary RiscUnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/risc/experimental/risc_unary_op.cc
tf.raw_ops.Roll RollOp /home/sjy/code/tensorflow/tensorflow/core/kernels/roll_op.cc
tf.raw_ops.Round UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
tf.raw_ops.Rsqrt UnaryOp /home/sjy/code/tensorflow/tensorflow/core/kernels/cwise_ops_common.cc
